"trust";"anchor";"se";"gender";"scale";"t";"intTime";"N";"c";"pvc";"d";"cp";"pvcp";"dp";"pvdp";"cn";"pvcn";"dn";"pvdn";"tot";"sbt";"sbt2";"enhm";"enhsd";"totm";"totsd";"sbm";"sbsd";"sbtm";"sbtsd";"diffm";"diffsd"
"[0, 10]";"[0, 100]";"[0, 5]";"all";"1";"4:4";240;710;-0.0421949563197373;0.431279665332122;0.538280136189671;0.0325229376325164;0.6606234789197;0.495822058613712;5.39861119235662e-28;-0.136583822995697;0.096778364169851;0.600094113631377;8.62962744779453e-25;-4.01;0.363690951005571;0.664495446235225;-0.85995;2.00848063716065;-4.05995;1.0095411652437;-3.2;1.79792342529266;0.367735899612588;0.397094808649561;-3.56773589961259;1.7507485007191
"[0, 10]";"[0, 100]";"[0, 5]";"all";"1";"1:2";0;1432;-0.0866850489354162;0.016992264394943;0.595563189869181;-0.14207349056677;0.00869355746744034;0.590530193026999;2.03608304943446e-64;-0.107542440778731;0.0324810930305062;0.637081525814739;7.1351180991334e-71;-4.17;0.910976856799802;1.6667520385131;-6.57035;1.29872042844343;-4.15275;0.739959891280276;2.4176;1.14280851260498;0.922369359078213;0.259145994388773;1.49523064092179;1.09411545777175
"[0, 10]";"[0, 100]";"[0, 5]";"all";"1";"1:2";240;1420;-0.0867213473621326;0.0174622947060956;0.595806667539507;-0.137073202174828;0.0117459621717428;0.588500749233657;1.77444727188814e-63;-0.111204948600266;0.0278534738487463;0.639048250419152;1.55309733413302e-70;-4.1;0.906688914954806;1.65889176471703;-6.64505;1.22145518186568;-4.0803;0.742309251677243;2.56475;1.08711454209673;0.950859121371451;0.290994679689097;1.61389087862855;1.06405584990388
"[0, 10]";"[0, 100]";"[0, 5]";"all";"1";"1:3";0;2148;-0.0847696541999382;0.0050557361289006;0.592230999248833;-0.0798149953125308;0.0652700043093741;0.558860229649381;5.11716621959961e-92;-0.157857585739105;0.000286909364306128;0.665229174798128;7.84656393049814e-103;-4.18;0.871470710983566;1.59563862805524;-6.06715;1.07675689202466;-4.20885;0.602023537078061;1.8583;0.908516439368609;0.866886613976315;0.226889236515735;0.991413386023685;0.858947925014046
"[0, 10]";"[0, 100]";"[0, 5]";"all";"1";"1:3";240;2130;-0.0845947401533137;0.00529103187245663;0.593107338155832;-0.0787404574891805;0.0698855463651529;0.559696686106189;1.57564274171057e-91;-0.15697922152145;0.000323563043952857;0.665120146599095;3.01603431169495e-102;-4.1;0.865791219568771;1.58524322670665;-5.89405;1.17383197478392;-4.0528;0.592198153717429;1.84125;0.991492422370484;0.850882905288383;0.213520476338448;0.990367094711617;0.951867462736541
"[0, 10]";"[0, 100]";"[0, 5]";"all";"1";"1:4";0;2864;-0.0729903070460645;0.00562716308635385;0.577778717522101;-0.0511117170738838;0.172142692508035;0.542197226697803;7.2854468592318e-118;-0.152712847338009;7.30138921419413e-05;0.650678881157674;1.48021630968472e-125;-4.16;0.739496351158689;1.35330373305882;-4.97215;1.11972128508902;-4.1595;1.09639736680168;0.81265;0.229566945382083;0.739941813893026;0.214488456818623;0.072708186106974;0.0363173380950522
"[0, 10]";"[0, 100]";"[0, 5]";"all";"1";"1:4";240;2840;-0.0718315182595203;0.00657678297929159;0.578083383592107;-0.047363237787244;0.206796613469613;0.541527425466369;4.72290642869031e-117;-0.15332028884978;7.23824603641973e-05;0.651653387806272;5.80438098949358e-125;-4.08;0.729542613308069;1.33508866262328;-5.0493;1.13180582794082;-4.24475;1.09680162587984;0.80455;0.232860295210298;0.732055204640313;0.224718877625065;0.0724947953596866;0.0282450865001025
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"all";"1:1";0;639;-0.124718113261044;0.020024423581589;0.603360974900856;-0.207474423162051;0.00846666686451781;0.68319252380605;1.16125709421324e-35;-0.00168564426912247;0.98186527107249;0.499640233492133;1.58471034532715e-21;4.79;0.744597257924451;1.36294179240294;5.7516;1.98891309930397;4.76875;1.07419477263099;-0.98285;1.70728806596924;0.74937560771186;0.420330574580163;-1.73222560771186;1.59471760816864
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"all";"1:1";240;631;-0.128821068385359;0.0166401753484237;0.606806618394638;-0.221146410048894;0.00500086169406219;0.694442781991211;3.03362574094929e-36;0.00268821383709709;0.97113746701605;0.496401191296708;3.30844731919103e-21;4.95;0.779322754514572;1.42683291514453;6.17865;2.01468994023308;4.96935;1.11810458671547;-1.2093;1.71268178729226;0.733315883711439;0.391517815013583;-1.94261588371144;1.67468839784859
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"all";"2:2";0;639;-0.053891934034742;0.350452948710981;0.57949750264728;-0.148627867491195;0.0796719821404367;0.643749609710858;4.62034607148757e-31;0.0693986266055689;0.412137792674326;0.488931459605933;3.64649726506399e-16;4.78;0.290041819962548;0.530963091582736;2.3679;2.06506222666534;4.7864;1.10593966958592;2.4185;1.66300864059495;0.315172760163284;0.422631625048838;2.10332723983672;1.55583018847712
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"all";"2:2";240;631;-0.0566159828647346;0.330443791846708;0.582274428517863;-0.144243368953983;0.0910438967963758;0.642536724252806;1.27965513736171e-30;0.0615295692642339;0.472656293276713;0.494826924550922;4.61701615044868e-16;4.94;0.303497495733715;0.555596179491883;2.4256;2.16506980866251;4.93765;1.14488154244496;2.51205;1.85864307166255;0.320968623282062;0.459088107007196;2.19108137671794;1.76828790890909
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"all";"3:3";0;639;-0.0735227686471051;0.238197050745494;0.576959790345522;-0.0200450163888342;0.810800458072948;0.568722691541966;2.47860280129382e-25;-0.0838177985911776;0.382118901187778;0.556660130757759;1.2094519754608e-16;4.64;0.372720281578286;0.682960520249538;5.119;2.32743847378319;4.59395;1.19202496411584;-0.52505;1.77530915914743;0.382516771339608;0.484475463969284;-0.907566771339608;1.68071758555535
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"all";"3:3";240;631;-0.0791443626390874;0.206861308847508;0.582459943194475;-0.0302246682060911;0.719756909976473;0.578401339657656;1.3475995904545e-25;-0.0820161261311287;0.393394389749498;0.555981676463618;1.45497165644598e-16;4.8;0.404244249978759;0.740741192624239;5.59465;2.2757484554896;4.94205;1.01676810749655;-0.6526;1.9685648268185;0.402017450102413;0.452436232003555;-1.05461745010241;1.96248172817417
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"all";"4:4";0;639;-0.0167282764636055;0.774992315159923;0.512896457392748;0.0163421199875816;0.848941391110706;0.517460619819026;8.81569152224329e-21;0.0133744723266774;0.869970969055509;0.463242784853595;3.83606503928479e-15;4.8;-0.100089735054953;-0.182804292101592;5.39545;2.17197170861295;4.65815;1.0593275944019;-0.7373;1.8896328403573;-0.0381105265186349;0.400537148395504;-0.699189473481365;1.81770467018815
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"all";"4:4";240;631;-0.0160823067520021;0.784529183771186;0.512837530400215;0.0163421199875816;0.848941391110706;0.517460619819026;8.81569152224329e-21;0.0165921466435173;0.841034999174119;0.460955395627002;1.34952305003917e-14;4.96;-0.110880204688792;-0.202459248140119;5.6944;2.33468679960746;5.02125;1.1052764894317;-0.67315;1.97224932870387;-0.116541079632033;0.394849780380314;-0.556608920367967;1.89188506053335
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"all";"1:2";0;1278;-0.0894577091689436;0.0232028637938197;0.591443205843437;-0.176388112911802;0.00226106642592274;0.66212077866248;8.01648688904502e-65;0.0368048148977775;0.511615466135155;0.492244163276307;2.21247010060533e-35;4.78;0.503748516314757;0.922151542090833;3.809;1.37705570405133;4.7873;0.822731514972317;0.9783;1.20496756977983;0.497655678689663;0.254292143192445;0.480644321310337;1.13247436675523
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"all";"1:2";240;1262;-0.092899386012944;0.0190893075944439;0.594563849376443;-0.180233884945144;0.00188024244430125;0.666495627595475;8.69512254883784e-65;0.0357244235033019;0.526941603727155;0.493023148863365;6.09835382876334e-35;4.94;0.522541703120143;0.956664670345643;4.158;1.33451777374534;4.9511;0.755572125068748;0.7931;1.18606413429176;0.543265201398994;0.287972042447603;0.249834798601006;1.13973062037591
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"all";"1:3";0;1917;-0.0840446066348266;0.0119715081114837;0.586532548362297;-0.119204598509183;0.0125601955281176;0.62829881208362;4.95063930278731e-87;0.00193445684216481;0.968222291240586;0.511035337618848;2.46331421257451e-50;4.74;0.42282655620531;0.774272962156794;4.465;1.21952128345676;4.74095;0.660142056814955;0.27595;1.01084028804737;0.424079673215438;0.232062449917134;-0.148129673215438;0.971551929613486
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"all";"1:3";240;1893;-0.0882511468579159;0.00869987355752964;0.590472441624028;-0.125424301531797;0.0089238885867978;0.634685066189814;2.43020012089855e-87;0.00164586247592249;0.973106476084683;0.511431194611059;8.05766836792497e-50;4.9;0.447445239400858;0.819423974835815;4.55175;1.15632124933268;4.8893;0.61004778624919;0.33755;1.03718477562774;0.467875275346681;0.252270628772281;-0.130325275346681;1.00049421677157
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"all";"1:4";0;2556;-0.0676176561374857;0.0200106754656902;0.568439909794538;-0.0848865266192987;0.0428325346251524;0.599676077210898;1.38122342303243e-104;0.00194444460066983;0.962911728434692;0.502108716228272;2.67485737377686e-64;4.75;0.294260439011277;0.538495991081956;4.40325;1.09478431711686;4.72555;1.08752713707261;0.3223;0.234419436825979;0.320243875800669;0.22144465648722;0.00205612419933109;0.0357797987133516
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"all";"1:4";240;2524;-0.0704977805525517;0.0158874033340723;0.571311531324336;-0.0891323612530235;0.034139048538304;0.60400992314033;9.81620360585457e-105;0.00207830027659624;0.960640684353336;0.50229803425976;2.59442178136521e-63;4.91;0.309420589691922;0.566239173658703;4.53245;1.16895155424889;4.8362;1.13282302236492;0.30375;0.23546689959317;0.30115425062767;0.224872722325219;0.00259574937233042;0.0356939740307844
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"0";"1:1";0;304;-0.16086473111095;0.0423635751555246;0.618506456894087;-0.168693464442289;0.14913029976623;0.680483830429241;1.57299518194442e-16;-0.0636475507561558;0.551401994409975;0.515172427454049;1.76379794300647e-11;10.53;0.822809173909949;1.50210567636131;10.16495;2.61660641733068;10.61025;1.41133723875888;0.4453;2.14115356829329;0.898988850232098;0.581227277029463;-0.453688850232098;2.18965486961023
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"0";"1:1";240;301;-0.169393323132103;0.032269592115937;0.626548617830849;-0.188144260132374;0.100577518116439;0.698537230492512;1.59404323199607e-17;-0.0626347338563985;0.558860675661015;0.514993289641222;2.01108527319734e-11;10.7;0.893444735593008;1.63141592635257;10.4467;2.72467989176028;10.53505;1.61110374398092;0.0883500000000001;2.07301464686834;0.919515146521382;0.56163012839645;-0.831165146521382;2.03935196768043
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"0";"2:2";0;304;-0.0469628767811331;0.573447636506385;0.586485656558047;-0.144079570639928;0.22569977350407;0.684338621380444;1.07084238687612e-17;0.208195107073603;0.0966859588160565;0.37745477700255;2.02688030782324e-05;10.54;-0.238531110987885;-0.43717939900122;8.98765;3.06098220146548;10.5143;1.56918873191911;1.52665;2.53789991080941;-0.2572621794795;0.638844978683724;1.7839121794795;2.34862067758773
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"0";"2:2";240;301;-0.05020259349154;0.548807667937463;0.590333707349179;-0.138725487679215;0.244062512252746;0.682987596412545;1.31948426638432e-17;0.200648821209713;0.113357611809015;0.383764088958385;1.95662263820347e-05;10.7;-0.231165700950267;-0.423787155336995;8.81155;2.98772599658223;10.6207;1.43893019655325;1.80915;2.74167021271275;-0.27047646074773;0.606958178851472;2.07962646074773;2.5949452831261
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"0";"3:3";0;304;-0.115691412584626;0.223680282167037;0.59684967089159;-0.123787052823595;0.329714725395355;0.656387393780397;2.34800783357079e-14;0.00850780591192552;0.951140949660026;0.443358209728854;4.73575374429931e-06;10.38;0.399980912227654;0.731596708442183;13.37065;3.34632507912424;10.50135;1.5237185661546;-2.8693;2.9514969389963;0.339114156439688;0.548636235255265;-3.20841415643969;2.92374999735633
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"0";"3:3";240;301;-0.113629594839587;0.234937060177957;0.595872722503839;-0.121646672080071;0.342756713682515;0.656601330458114;4.39159958039366e-14;0.00850780591192552;0.951140949660026;0.443358209728854;4.73575374429931e-06;10.55;0.39315661107101;0.719285576508365;13.36255;3.25566163180451;10.40065;1.59637342689311;-2.9619;2.72194698090065;0.395007051496616;0.587268259180551;-3.35690705149662;2.7241044175849
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"0";"4:4";0;304;-0.0448808253830176;0.603998262126137;0.538533095580153;0.107218522928601;0.397408474229925;0.492941866010019;3.88505300363981e-09;-0.0709619638375807;0.548230795782045;0.499802385005259;1.51730945278407e-08;10.52;-0.124399973558648;-0.227973647993156;10.89415;3.04802865322068;10.51625;1.5302134503126;-0.3779;2.70063059637753;-0.142885056391324;0.64709044644787;-0.235014943608676;2.66789152807465
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"0";"4:4";240;301;-0.0415788429634871;0.632556652406668;0.536771719065103;0.107218522928601;0.397408474229925;0.492941866010019;3.88505300363981e-09;-0.0623326935734813;0.602253747296446;0.493475967322296;3.45306389894178e-08;10.69;-0.153829924008714;-0.281701599432421;11.00495;2.99688531737997;10.8069;1.60149973368244;-0.19805;2.7973015887444;-0.101416427634556;0.582974962109172;-0.0966335723654442;2.71983818121295
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"0";"1:2";0;608;-0.104514174252451;0.0697687511802882;0.602710982544823;-0.159457391305471;0.0549733437820735;0.68458059109312;4.75554469863097e-33;0.0691243453671054;0.397503421356704;0.44866392701317;1.13943853615564e-14;10.53;0.328287518919395;0.600443542266649;9.27355;2.13403524564339;10.49085;1.0169269786467;1.2173;1.81838094366428;0.336801967989653;0.440215474450762;0.880498032010347;1.74834579617529
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"0";"1:2";240;602;-0.110239169526465;0.0560765704667051;0.60854841502618;-0.164851397988421;0.0454243114068966;0.691657239331342;7.53095078201964e-34;0.0665121263750052;0.418459261917074;0.451311972118537;1.26650981960167e-14;10.7;0.358981734548206;0.656739844416949;9.8209;2.04194561619488;10.6703;1.07409417720586;0.8494;1.81688662968431;0.366446813889423;0.42156912467009;0.482953186110577;1.715145494032
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"0";"1:3";0;912;-0.107882549056945;0.0297039601648601;0.60054022834628;-0.148093149075893;0.0346323230592066;0.67526583255116;3.09072182573378e-45;0.055535268954903;0.43096016194754;0.445299910769678;4.19488409196544e-19;10.48;0.332002551206084;0.607245266646046;10.2502;1.69672873554085;10.4392;0.876081591390819;0.189;1.46840699245045;0.332407928904646;0.344866899538689;-0.143407928904646;1.41019790143095
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"0";"1:3";240;903;-0.111115950980792;0.0256006985407191;0.604167069135537;-0.151386847745735;0.0306803045707623;0.680214560081504;1.31708722558852e-45;0.0539648903345863;0.446151834378614;0.446925520732731;4.85550983550377e-19;10.65;0.350638824713325;0.641484791688119;10.65605;1.73006053209812;10.66235;0.889763662087781;0.00630000000000002;1.44193766548897;0.349509789560866;0.355398029335765;-0.343209789560866;1.37400034362347
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"0";"1:4";0;1216;-0.0941683321224231;0.0285182809297312;0.586520859256436;-0.0853994723289062;0.164731143698621;0.630633644446344;5.09418497499764e-52;0.0196118070351477;0.74584408436893;0.461954302088701;1.68451885496403e-26;10.49;0.233454864394301;0.42722028036585;10.43515;1.5268998306912;10.63065;1.47794338890366;0.1955;0.324958056821903;0.233785741071627;0.312950356963728;-0.0382857410716273;0.0499222587658666
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"0";"1:4";240;1204;-0.0957843294887694;0.0264591224436265;0.588828848048697;-0.0878509788695096;0.153039549409074;0.634159873791299;2.62272067057177e-52;0.0204326882042637;0.737162213958663;0.461841012881021;3.86206805705317e-26;10.66;0.239777140255888;0.438790088284447;10.35505;1.4496320786036;10.57515;1.46258117585996;0.2201;0.332470560150571;0.265968019225617;0.318187633381442;-0.0458680192256173;0.0528870921571001
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"1";"1:1";0;335;-0.0890706008717163;0.224061348705076;0.588634615919753;-0.245639763952091;0.0218004624605415;0.688796283694193;9.61529734829564e-21;0.0728941714340264;0.47874197745552;0.47734671698802;2.59125854204546e-11;-0.42;0.620069648943834;1.13776230245383;1.9689;2.55842991071481;-0.39545;1.61295284553193;-2.36435;2.16487435718844;0.595048408497361;0.542884970406872;-2.95939840849736;2.0303201398719
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"1";"1:1";240;330;-0.0904465063758126;0.220556559842261;0.588771061985123;-0.256640763437615;0.0180074630988103;0.695590692756547;1.80702326361982e-20;0.0790216703046713;0.443144108092485;0.472058343585033;4.48542691225252e-11;-0.3;0.636638914901588;1.16846406221396;2.3496;2.69710841625716;-0.1865;1.55039263952181;-2.5361;2.33751979326798;0.548991232026126;0.506868147691487;-3.08509123202613;2.1860002912732
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"1";"2:2";0;335;-0.0662509047332735;0.40957259045904;0.576663353253321;-0.16504468382242;0.164393905397649;0.612752735020867;1.13086401083711e-15;-0.0232310157300656;0.840924819562419;0.564567130103611;5.67673946242226e-12;-0.44;0.676341257406489;1.23718503545397;-4.0404;3.03177474932642;-0.7219;1.62989822723868;3.3185;2.48816692026793;0.657624307604755;0.532466011282834;2.66087569239525;2.4076763891221
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"1";"2:2";240;330;-0.0689449189848887;0.396119135826495;0.578689893194156;-0.160795174517818;0.180077159798186;0.610994891730241;2.5181790823201e-15;-0.0323886472002995;0.782647516088717;0.570688506857803;7.57788874932973e-12;-0.32;0.694717616588664;1.27048124762094;-3.7535;2.91705688224816;-0.36655;1.63968148564648;3.38695;2.53115346965265;0.792871547299856;0.611421600481184;2.59407845270014;2.41132817524507
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"1";"3:3";0;335;-0.0344373025883102;0.678539777376953;0.559529996799039;0.029605004714388;0.792510015277198;0.515620243276434;3.78758454868518e-13;-0.137185249973447;0.291072437806426;0.633324948566051;4.35255012293016e-12;-0.57;0.394662985592964;0.724339148260204;-2.1495;3.05553797416393;-0.7803;1.4687121867259;1.3692;2.53186771586773;0.428266334589943;0.671499352837112;0.940933665410057;2.43560845571134
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"1";"3:3";240;330;-0.0447150298877389;0.592325112627233;0.56936755059339;0.0132964164245583;0.906253384460104;0.530651111989972;1.48763039379479e-13;-0.132684447756173;0.308818629866598;0.631567195927268;5.54512821752354e-12;-0.44;0.440441436520109;0.808229305984271;-1.1506;3.41934514874283;-0.324;1.69439750783955;0.8266;2.7445922050205;0.376875504582783;0.70078148343117;0.449724495417217;2.63025111137284
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"1";"4:4";0;335;-0.00291687389908088;0.971255298162258;0.497773764481412;-0.0953698041111993;0.418496928688933;0.55309498696967;1.1193011991433e-13;0.111459184755422;0.331839010799546;0.420614569699729;1.28078199592047e-07;-0.38;-0.0532557121070484;-0.0969648306224928;1.0898;3.24876195359952;-0.4048;1.68327986846451;-1.4946;2.74237029120255;-0.142494124546223;0.536929219299904;-1.35210587545378;2.6562298725583
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"1";"4:4";240;330;-0.0042753075265979;0.958087031295941;0.498870310378666;-0.0953698041111993;0.418496928688933;0.55309498696967;1.1193011991433e-13;0.110834770568265;0.340490878487061;0.421189340025739;2.00698915261175e-07;-0.25;-0.0512038552583172;-0.0932426377422588;1.0421;3.24201695859213;-0.238;1.62160352427767;-1.2801;2.8665534415332;-0.0853040340727636;0.581383299941015;-1.19479596592724;2.76289286319865
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"1";"1:2";0;670;-0.0775793002305498;0.152995784942437;0.58258015555914;-0.201078361370479;0.0114938159107863;0.648085423856982;1.79897654616879e-34;0.0268992025382929;0.727824164755868;0.519488155602148;9.92997780168258e-22;-0.43;0.625238714827573;1.14546676204567;-0.9779;1.89540719428855;-0.4491;1.04592109870851;0.5288;1.57372028572057;0.652262619307584;0.413307450267353;-0.123462619307584;1.46651987705369
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"1";"1:2";240;660;-0.0796675385298039;0.146108100625358;0.583691378114321;-0.204034224718656;0.0112711728090448;0.650152726928967;8.01743882322892e-34;0.0260726349299156;0.737881369860089;0.519332868185726;2.35676945331141e-21;-0.31;0.638486204655162;1.16974184209823;-0.58295;2.05204807546512;-0.25205;1.01462189283848;0.3309;1.72245302172811;0.611136553314945;0.353952082658566;-0.280236553314945;1.68218553875158
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"1";"1:3";0;1005;-0.0633755896550745;0.163676560059239;0.574910728018135;-0.11656347057297;0.0729508987457778;0.599214898904983;2.4094278327223e-45;-0.0224282574792207;0.736344883065773;0.553929021321113;2.58516799315842e-32;-0.48;0.502432738889856;0.921035332465162;-1.12035;1.51986192757582;-0.481;0.877680817889084;0.63935;1.34196513727006;0.525335093144499;0.368722948472575;0.114014906855501;1.28751302734694
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"1";"1:3";240;990;-0.068464895375205;0.135493905749187;0.579109343135507;-0.124736153908817;0.0570274003989437;0.606252252334341;2.78510896123683e-45;-0.0220924419508285;0.741782490480484;0.553655676673464;7.39595197545295e-32;-0.35;0.531707459747567;0.974653513270751;-0.9585;1.678776998608;-0.37155;0.904584136384778;0.58695;1.38198757075765;0.553108650067209;0.347965774968835;0.0338413499327912;1.35809605224461
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"1";"1:4";0;1340;-0.0464548784169839;0.24238691017627;0.554490173724069;-0.111107075087295;0.0520791453999543;0.586502237981401;8.23212066042835e-57;0.0105887659275901;0.854454331966763;0.52246470811373;3.41271040701792e-38;-0.45;0.355896777428953;0.651293881652878;-1.0011;1.4475770051813;-0.66985;1.44063793710604;0.33125;0.338129554279698;0.300468383880856;0.316326094082636;0.0307816161191438;0.0467921596760049
"[0, 10]";"[0, 100]";"[0, 5]";"Un homme";"1";"1:4";240;1320;-0.0504294709631743;0.207688404588612;0.557794527867591;-0.116745070366333;0.0426013322170701;0.591265110323936;1.11907596847159e-56;0.00962935704854837;0.868550070553115;0.523320974073141;1.27222122404772e-37;-0.33;0.379829910674601;0.695092058714219;-0.6929;1.66853005749487;-0.253;1.61870815170679;0.4399;0.361312501331037;0.398826099847634;0.337867418211541;0.0410739001523661;0.0467629050682259
"[0, 10]";"[0, 100]";"[0, 5]";"Une femme";"all";"1:1";0;729;-0.0589286526058841;0.221668104259335;0.57803240665643;-0.0579044111147943;0.425813576496762;0.564818776138908;8.5521671332047e-32;-0.0779448152880638;0.238638917490112;0.598423621775978;3.09226700652728e-37;-0.21;0.495709218057178;0.904913975018507;-2.1452;1.85880302977954;-0.2061;1.0822286654964;1.9391;1.58033111154294;0.473407314714423;0.381273098777482;1.46569268528558;1.53854806862574
"[0, 10]";"[0, 100]";"[0, 5]";"Une femme";"all";"1:1";240;723;-0.0619491096281162;0.200344307884723;0.580282542394116;-0.0602305832092688;0.408933404885998;0.565697124424372;9.4387001464833e-32;-0.0828882999754612;0.211536805092191;0.602588500818152;1.65416412493819e-37;-0.37;0.522658082331557;0.954095855926728;-2.1777;1.88362120774623;-0.34565;1.1386007358501;1.83205;1.51958778379642;0.507070966632829;0.388278225021355;1.32497903336717;1.46194407229723
"[0, 10]";"[0, 100]";"[0, 5]";"Une femme";"all";"2:2";0;729;-0.0874348692515448;0.0856498673770364;0.602533153962134;-0.0356085284015922;0.630380803800107;0.555810729123373;1.52165372404734e-33;-0.188387925668762;0.0116271990065717;0.683463352656154;1.09672143526204e-36;-0.16;0.838366823935784;1.5325862055187;-3.93645;2.06515987858582;-0.0712;1.13445559963257;3.86525;1.63680591565635;0.866565958448691;0.447005427807449;2.99868404155131;1.52298854823057
"[0, 10]";"[0, 100]";"[0, 5]";"Une femme";"all";"2:2";240;723;-0.0781892631392313;0.123535892359232;0.599549544652019;-0.0197555689278634;0.789391706917063;0.549330276378304;4.84041023352124e-33;-0.185631613490148;0.0126841706785076;0.684560751830076;6.72274687768644e-37;-0.31;0.772586328515924;1.41232858205915;-3.9832;1.87815791288396;-0.2079;1.21772693343874;3.7753;1.633205040256;0.805929659334596;0.362314559969831;2.9693703406654;1.56258074789931
"[0, 10]";"[0, 100]";"[0, 5]";"Une femme";"all";"3:3";0;729;-0.0940588076195234;0.0720349165998392;0.611860581313241;0.0848767971873511;0.203861861379622;0.515697301604693;8.34377266598812e-34;-0.316263703166978;0.000167761367590168;0.744467560764948;3.88898212963245e-36;-0.18;0.880749499345324;1.61301585639361;0.01865;2.03458629318643;-0.0955;1.0532814243088;-0.11415;1.73232097409413;0.909574182224997;0.431126422765449;-1.023724182225;1.70475800648387
"[0, 10]";"[0, 100]";"[0, 5]";"Une femme";"all";"3:3";240;723;-0.0853968826285573;0.102258459951885;0.608153639464227;0.0828810437013543;0.215985123064265;0.5161375657121;1.10239663469557e-33;-0.299131463890721;0.000356967991288679;0.737231094746711;8.96648646457221e-36;-0.32;0.824771986687752;1.51082732835253;-0.02255;1.99596401753551;-0.2545;1.1870561323318;-0.23195;1.54375698399332;0.771484408872762;0.438737199841328;-1.00343440887276;1.57166159678949
"[0, 10]";"[0, 100]";"[0, 5]";"Une femme";"all";"4:4";0;729;0.00407348517252861;0.93797026528125;0.535331032558299;0.174383515598489;0.0130409282088992;0.455148779070049;7.41451866096092e-26;-0.181119621929298;0.0266429499520731;0.633681534225908;6.88210328352325e-27;-0.08;0.0246964947370318;0.0453089681925589;2.75615;2.30953119685494;-0.2252;1.0601137513631;-2.98135;1.85204075340185;-0.00807005489479074;0.385931386141451;-2.97327994510521;1.76307609192331
"[0, 10]";"[0, 100]";"[0, 5]";"Une femme";"all";"4:4";240;723;0.00880742628068181;0.866514600616429;0.533007501235982;0.187125855726054;0.00791901167640172;0.449528007815311;2.42175693127456e-25;-0.181119621929298;0.0266429499520731;0.633681534225908;6.88210328352325e-27;-0.23;-0.0220541163327529;-0.0404532185395853;3.05185;2.24495080079496;-0.1757;1.13336316789975;-3.22755;1.85638149602768;-0.0167954184908342;0.402253480297716;-3.21075458150917;1.78032045811351
"[0, 10]";"[0, 100]";"[0, 5]";"Une femme";"all";"1:2";0;1458;-0.074409577786444;0.0335839748167215;0.591111130482513;-0.046799869246558;0.366321066605166;0.560313869546405;6.19897992891461e-64;-0.1306033652061;0.008444670436182;0.638660629377565;2.66224092849007e-72;-0.19;0.65498262237446;1.19653842204832;-2.9364;1.30870147004137;-0.23415;0.705206963812075;2.70225;1.15202091929464;0.644610826265358;0.253310801077079;2.05763917373464;1.0902592847871
